X|Y|OBJECTID|primary_key|final_case_type|occ_year|occ_dt|obfAddress|priority|zone|grid|how_received|unit_id1|unit_id2|unit_id3|report_flag|case_status|cleared_by|x_rand|y_rand|disclaimer|place_name|CFSType
-111.917938243132639|33.414441937691031|3261|TE2014106705|647|2014|2014-08-20T23:38:32.000Z|1XXX E APACHE BLVD|2|2|1008|T|5P22|4P23||N|N|2|699612|878320|Point has not been altered|DAYS INN|Suspicious Person/Vehicle Call
-111.905035026640974|33.419303322044904|3262|TE2014106709|647V|2014|2014-08-20T23:48:05.000Z|1XXX E HAYDEN LN[OCCUPIED|2|2|1101|S|5P21|4P13|4P22|N|Y|2|703549|880089|Point has not been altered|HAYDEN LANE NORTH APARTMENTS|Suspicious Person/Vehicle Call
-111.937197968999556|33.425288182530501|3263|TE2014106703|586|2014|2014-08-20T23:31:59.000Z|1XX E 5TH ST|4|DT|0708|T|B700|B702|H714|N|Y|2|693736|882267|Point has not been altered|MARRIOTT PARKING GARAGE|Illegal Parking Call
-111.924663230822034|33.415013354309202|3264|TE2014106711|VEHICL|2014|2014-08-20T23:50:04.000Z|9XX E APACHE BLVD[@AYC5769|2|2|1003|S|5P23|||N|Y|W|697560|878528|Point has not been altered|922PLACE|Other Officer Initiated Call
-111.903825728006552|33.418778258170946|3265|TE2014106708|SUBJEC|2014|2014-08-20T23:44:20.000Z|1XXX E HAYDEN LN|2|2|1103|S|G403|G402||N|Y|8|703918|879898|Point has not been altered||Other Officer Initiated Call
-111.890332711854015|33.407491182769135|3266|TE2014106716|VEHICL|2014|2014-08-20T23:58:19.000Z| BROADWAY RD / S PRICE RD NB[JW|2|2|1207|S|4P23|||N|Y|2|708036|875792|Point has not been altered||Other Officer Initiated Call
-111.945638674728215|33.407702222085547|3267|TE2014106715|VEHICL|2014|2014-08-20T23:57:25.000Z|4XX W BROADWAY RD|2|1|0816|S|5P13|||N|Y|W|691159|875869|Point has not been altered|CHASE BANK|Other Officer Initiated Call
-111.965103529661803|33.359428461591165|3268|TE2014106710|FALSE|2014|2014-08-20T23:47:56.000Z|6XXX S CLEMENTINE CT|2|5|2509|T|4P61|||N|Y|2|685211|858307|Point has not been altered||Alarm Call
-111.894361885827891|33.349332678472102|3269|TE2014106720|390D|2014|2014-08-21T00:06:44.000Z| PRICE RD SB / E ELLIOT RD|2|6|2805|9|4P62|||N|N|2|706811|854631|Point has not been altered||Drunk Driver Call
-111.951505644334944|33.377682551797591|3270|TE2014106717|390|2014|2014-08-21T00:01:07.000Z|8XX W BASELINE RD|2|5|2506|T|4P51|||N|N|2|689365|864947|Point has not been altered|TACO BELL|Drunk Disturbing Call
-111.905684997730518|33.385008739883268|3271|TE2014106706|418|2014|2014-08-20T23:39:25.000Z|1XXX E GREENWAY DR|2|6|2108|9|5P41|||N|Y|7|703352|867611|Point has not been altered||Civil Matter/Standby/Dispute Call
-111.921013607891439|33.440444454980188|3272|TE2014106724|SUBJEC|2014|2014-08-21T00:13:24.000Z|1XXX E CURRY RD[OW 1|2|2|0405|S|4P23|||N|Y|7|698674|887781|Point has not been altered||Other Officer Initiated Call
-111.944116818552985|33.424322156564955|3273|TE2014106718|929|2014|2014-08-21T00:03:13.000Z|6XX S FARMER AVE|2|1|0609|T|5P13|||N|Y|2|691625|881916|Point has not been altered| in ENCORE ON FARMER|Agency Assist Call
-111.887424400439485|33.422087298613121|3274|TE2014106723|SUBJEC|2014|2014-08-21T00:12:31.000Z| UNIVERSITY DR / S GEORGE DR[0W 1 ON A BIKE|2|2|1201|S|5P21|G403|G402|N|Y|2|708922|881103|Point has not been altered||Other Officer Initiated Call
-111.926267340540036|33.428821200877962|3275|TE2014106730|VEHICL|2014|2014-08-21T00:31:59.000Z| RURAL RD / E RIO SALADO PKWY|2|1|0706|S|B702|||N|Y|W|697071|883552|Point has not been altered||Other Officer Initiated Call
-111.958398196882698|33.377897551067292|3276|TE2014106698|415E|2014|2014-08-20T23:22:02.000Z|1XXX W BASELINE RD|3|5|2503|T|4P51|||N|Y|2|687261|865026|Point has not been altered| in MISSION SPRINGS APARTMENTS|Loud Music/Noise/Party Call
-111.903107503595606|33.421795925449715|3277|TE2014106726|415E|2014|2014-08-21T00:12:26.000Z|1XXX E UNIVERSITY DR|3|2|1101|T|5P21|||N|Y|2|704137|880996|Point has not been altered|REGENTS ON UNIVERSITY|Loud Music/Noise/Party Call
-111.900501805651331|33.422106182437012|3278|TE2014106734|SUBJEC|2014|2014-08-21T00:54:15.000Z| UNIVERSITY DR / S SMITH RD[OW 1 ON A BIKE|2|2|0413|S|5P21|||N|Y|2|704932|881109|Point has not been altered||Other Officer Initiated Call
-111.886646298747834|33.425932122511114|3279|TE2014106712|459FR|2014|2014-08-20T23:52:15.000Z|2XXX E 5TH ST|3|2|0421|T|5P21|4P21||Y|Y|5|709159|882502|Point has not been altered|VILLAGIO AT TEMPE|Theft/Burglary From Vehicle Call
-111.900501805651331|33.422106182437012|3280|TE2014106685|VEHICL|2014|2014-08-20T22:34:44.000Z| UNIVERSITY DR / S SMITH RD|2|2|0413|S|5P24|5P21|K411|Y|Y|5|704932|881109|Point has not been altered||Other Officer Initiated Call
-111.94001025954357|33.425485569835594|3281|TE2014106733|VEHICL|2014|2014-08-21T00:50:25.000Z| 5TH ST / S MILL AVE[UNL SIL GRAND PRIX|2|DT|0708|S|B702|B700||N|Y|W|692878|882339|Point has not been altered||Other Officer Initiated Call
-111.939585423067598|33.392851084136254|3282|TE2014106735|VEHICL|2014|2014-08-21T00:57:12.000Z| SOUTHERN AVE / S MILL AVE[JN|2|3|1902|S|K40|4P41||N|Y|2|693005|870465|Point has not been altered||Other Officer Initiated Call
-111.939365377613939|33.378229552435656|3283|TE2014106729|VEHICL|2014|2014-08-21T00:29:05.000Z| BASELINE RD / S MILL AVE[JS|2|5|2202|S|3T52|4P61|4P62|Y|Y|5|693071|865145|Point has not been altered||Other Officer Initiated Call
-111.940049801631687|33.426268855793715|3284|TE2014106740|FALSE|2014|2014-08-21T01:08:35.000Z|4XX S MILL AVE|2|DT|0704|T|B708|B715|B700|N|Y|2|692866|882624|Point has not been altered|FUZZYS TACO SHOP|Alarm Call
-111.955114718441919|33.36808949617658|3285|TE2014106738|900|2014|2014-08-21T01:01:12.000Z|5XXX S COLONIAL WAY|2|5|2504|T|5P52|4P51||N|Y|2|688262|861457|Point has not been altered||Check Welfare Call
-111.914224912847558|33.421442098866308|3286|TE2014106742|415P|2014|2014-08-21T01:15:58.000Z|1XXX E UNIVERSITY DR|2|2|1002|T|5P24|||N|Y|2|700745|880867|Point has not been altered| in GATEWAY AT TEMPE|Loud Music/Noise/Party Call
-111.943025776500718|33.425674605158505|3287|TE2014106746|SUBJEC|2014|2014-08-21T01:31:23.000Z|2XX W 5TH ST|2|DT|0704|S|B700|B702||N|Y|2|691958|882408|Point has not been altered||Other Officer Initiated Call
-111.952505004961253|33.378212712170104|3288|TE2014106745|VEHICL|2014|2014-08-21T01:30:05.000Z| BASELINE RD / S HARDY DR[JS|2|3|1321|S|3T52|||N|Y|W|689060|865140|Point has not been altered||Other Officer Initiated Call
-111.940010768607394|33.427387460925488|3289|TE2014106749|SUBJEC|2014|2014-08-21T01:39:35.000Z| 3RD ST / S MILL AVE[OW 3|2|DT|0704|S|B702|B700||N|Y|2|692878|883031|Point has not been altered||Other Officer Initiated Call
-111.939997416466383|33.426485989075566|3290|TE2014106751|SUBJEC|2014|2014-08-21T01:42:27.000Z| 4TH ST / S MILL AVE|2|DT|0704|S|B708|B701|B715|N|Y|2|692882|882703|Point has not been altered||Other Officer Initiated Call
-111.931699227816665|33.451159589276351|3291|TE2014106750|SUBJEC|2014|2014-08-21T01:41:55.000Z| MCKELLIPS RD / N VAN NESS AVE|2|2|0106|S|4P23|4P21||N|Y|2|695415|891680|Point has not been altered||Other Officer Initiated Call
-111.943041026673612|33.378525655128215|3292|TE2014106756|VEHICL|2014|2014-08-21T01:48:56.000Z|2XX W BASELINE RD|2|5|1908|S|3T52|||N|Y|W|691949|865253|Point has not been altered||Other Officer Initiated Call
-111.940065441746199|33.423479228508796|3293|TE2014106758|417D|2014|2014-08-21T01:54:27.000Z|6XX S MILL AVE|2|DT|0707|S|B715|||N|Y|2|692861|881609|Point has not been altered|FAT TUESDAY in CENTERPOINT|Subject Disturbing/Harassing Call
-111.977146094973151|33.377892580869606|3294|TE2014106757|929|2014|2014-08-21T01:50:56.000Z|2XXX W BASELINE RD|2|3|1809|T|5P31|||N|Y|2|681538|865027|Point has not been altered||Agency Assist Call
-111.926285457934711|33.414771379689036|3295|TE2014106759|VEHICL|2014|2014-08-21T01:57:13.000Z| RURAL RD / E APACHE BLVD|2|2|1003|S|3T52|||N|Y|W|697065|878440|Point has not been altered||Other Officer Initiated Call
-111.939997416466383|33.426485989075566|3296|TE2014106744|SUBJEC|2014|2014-08-21T01:26:17.000Z| 4TH ST / S MILL AVE[O/W 1|2|DT|0704|S|B710|B701|B708|N|Y|2|692882|882703|Point has not been altered||Other Officer Initiated Call
-111.958252778530863|33.388973718556862|3297|TE2014106700|239F|2014|2014-08-20T23:27:13.000Z|1XXX W MANHATTON DR|2|3|1312|T|5P32|4P62|5P31|Y|Y|5|687307|869056|Point has not been altered||Family Fight Call
-111.940065441746199|33.423479228508796|3298|TE2014106761|901D|2014|2014-08-21T02:01:53.000Z|6XX S MILL AVE[REAR|2|DT|0707|S|B70|B701|B715|N|Y|2|692861|881609|Point has not been altered|FIVE GUYS BURGERS in CENTERPOINT|Subject Down Call
-111.960549166818268|33.420967133307471|3299|TE2014106737|239F|2014|2014-08-21T00:58:54.000Z|9XX S PRIEST DR|2|1|0801|9|5P13|4P13||N|Y|7|686611|880697|Point has not been altered||Family Fight Call
-111.940334400612869|33.412120034095054|3300|TE2014106736|929|2014|2014-08-21T00:57:01.000Z|1XXX S MILL AVE|3|1|0908|T|4P12|P46||N|Y|7|692778|877476|Point has not been altered|TEMPE SAINT LUKES|Agency Assist Call
